FID,OBJECTID,LabNumber,PDRNumber,Collected_,CtValue,Results,Host,Lab_Set,Cycle_No,Month_,Year_,Program_ID,Activity_I,Situation_,Address,City,State,Zip,County,GRID_NUMBE,Latitude,Longitude,X_ref,Y_ref
1021,85183,13-8190,COAP06097764,7/23/2013,37.8,NEG,kumquat,CDFA,0,7,2013,HLB,42,63,1577 Silman St,Hacienda Heights,CA,91745,Los Angeles,5821,34.00356,-117.9701,187509,-443765
1022,85318,13-8356,CE2P06208935,8/5/2013,38.15,NEG,orange,CDFA,0,8,2013,HLB,42,63,127 Eseverri Ln,LA Habra,CA,90631,Los Angeles,ML560,33.947948,-117.9636,188242,-449919
1023,85330,13-8368,CE2P06210017,8/6/2013,38,NEG,orange,CDFA,0,8,2013,HLB,42,63,318 W 53rd St,Los Angeles,CA,90037,Los Angeles,LT557,33.994173,-118.279079,158990,-445370
1024,85336,13-8374,CE2P06209629,8/6/2013,37.49,NEG,bearss lime,CDFA,0,8,2013,HLB,42,63,122 W 52nd Pl,Los Angeles,CA,90037,Los Angeles,LT557,33.994654,-118.274829,159382,-445310
1025,86019,13-9266,CE2P06211504,10/30/2013,36.61,INCON,orange,CDFA,0,10,2013,HLB,42,63,1234 Anders Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.006544,-117.958073,188613,-443410
1026,86128,13-9408,CE2P06212354,11/4/2013,39.14,NEG,lemon,CDFA,0,11,2013,HLB,42,63,15933 Three Palms St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.005212,-117.964506,188022,-443570
1027,86320,13-9616,CE2P06212005,11/6/2013,38.16,NEG,key lime,CDFA,0,11,2013,HLB,42,63,1211 Charlemont Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.006566,-117.956786,188732,-443405
1028,87050,13-10453,COAP06097118,12/9/2013,38.79,NEG,key lime,CDFA,0,12,2013,HLB,42,63,15740 Hollis St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.002643,-117.966237,187868,-443859
1029,87839,14-270,CE2P06236054,1/6/2014,39.5,NEG,Kumquat,CDFA,1,1,2014,HLB,42,63,1122 Marchmont Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.00878,-117.959239,188500,-443164
1030,87850,14-281,CE2P06212519,1/6/2014,38.8,NEG,Other,CDFA,1,1,2014,HLB,42,63,1341 Kwis Ave,Hacienda Heights,CA,91745,Los Angeles,5821,34.007662,-117.97134,187385,-443312
1031,88305,14-797,COAP06098141,1/13/2014,39.48,NEG,Pummelo,CDFA,1,1,2014,HLB,42,63,1739 Galemont Ave,Hacienda Heights,CA,91745,Los Angeles,MK556,34.000631,-117.96834,187679,-444086
1032,89533,14-2214,CE2P06236777,2/4/2014,37.95,NEG,Tangerine,CDFA,1,2,2014,HLB,42,63,15703 Clarkgrove St,Hacienda Heights, ,91745,Los Angeles,ML556,34.014597,-117.963149,188125,-442527
1033,90729,14-3560,COAP06098077,3/18/2014,38.61,NEG,Kumquat,CDFA,1,3,2014,HLB,42,63,1440 Eastleigh Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.002524,-117.956503,188767,-443853
1034,90832,14-3698,VN0P06190018,3/17/2014,38.25,NEG,Grapefruit,CDFA,1,3,2014,HLB,42,63,23452 Berdon St,Woodland Hills,CA,91367,Los Angeles,KY545,34.17077,-118.63839,125516,-426322
1035,90922,14-3800,CE2P06237073,3/24/2014,37.65,NEG,Lime,CDFA,1,3,2014,HLB,42,63,1238 Lancewood Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.008,-117.96327,188129,-443259
1036,91270,14-4196,CE2P06238414,4/7/2014,38.28,NEG,Orange,CDFA,1,4,2014,HLB,42,63,1327 Pontenova Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.005111,-117.9625,188207,-443578
1037,91402,14-4711,CE2P06237998,4/22/2014,37.99,NEG,Kumquat,CDFA,1,4,2014,HLB,42,63,1626 Charlemont Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.001295,-117.959952,188452,-443996
1038,91446,14-4285,CE2P06238417,4/8/2014,39.76,NEG,Lemon,CDFA,1,4,2014,HLB,42,63,1420 Olympus Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.00428,-117.963678,188101,-443672
1039,91533,14-4379,COAP06098289,4/14/2014,38.5,NEG,Tangerine,CDFA,1,4,2014,HLB,42,63,15977 Garo St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.004516,-117.95909,188524,-443637
1040,91816,14-4794,COAP06097778,4/23/2014,35.14,INCON,Lime,CDFA,1,4,2014,HLB,42,63,16040 Wedgeworth Dr,Hacienda Heights,CA,91745,Los Angeles,ML556,34.002295,-117.957951,188634,-443881
1041,92308,14-5682,CE2P06238816,5/27/2014,37.5,NEG,Mandarin,CDFA,1,5,2014,HLB,42,63,1238 Pontenova Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.007571,-117.961569,188287,-443303
1042,92449,14-5381,COAP06097798,5/6/2014,38.49,NEG,Lime,CDFA,1,5,2014,HLB,42,63,1429 Armington Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.003008,-117.957165,188705,-443800
1043,92871,14-6024,RS0P06273720,5/29/2014,39.66944504,NEG,Lemon,CDFA, ,5,2014,HLB,42,63,16624 Calle Jermaine,Los Angeles,CA,90272,Los Angeles,LD552,34.072742,-118.548534,133965,-437072
1044,92873,14-6026,RS0P06273729,6/3/2014,39.29189682,NEG,Lemon,CDFA, ,6,2014,HLB,42,63,8150 Colegio Dr,Los Angeles,CA,90045,Los Angeles,LK560,33.9624,-118.422686,145782,-449125
1045,93250,14-7088,CE2P06293809,7/15/2014,38.48,NEG,Orange,CDFA,1,7,2014,HLB,42,63,15538 Lujon St,Hacienda Heights,CA,91745,Los Angeles,MK556,34.002784,-117.971548,187377,-443854
1046,93559,14-7072,CEAP06207395,7/15/2014,39.6,NEG,Lime,CDFA,1,7,2014,HLB,42,63,1633 Farmstead Ave,Hacienda Heights,CA,91745,Los Angeles,MK556,34.002771,-117.969411,187575,-443851
1047,93594,14-7455,CEAP06207398,7/22/2014,38.2936058,NEG,Grapefruit,CDFA,1,7,2014,HLB,42,63,1440 Eastleigh Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.002523,-117.956503,188767,-443853
1048,93613,14-7474,CEAP06207406,7/22/2014,39.05402756,NEG,Lime,CDFA,1,7,2014,HLB,42,63,15828 Marwood St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.012254,-117.960987,188330,-442782
1049,93614,14-7475,CEAP06207407,7/22/2014,39.22,NEG,Orange,CDFA,1,7,2014,HLB,42,63,15833 Marwood St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.012267,-117.960821,188345,-442781
1050,93619,14-7480,CEAP06207399,7/22/2014,38.91,NEG,Grapefruit,CDFA,1,7,2014,HLB,42,63,15821 Marwood St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.012378,-117.961191,188311,-442769
1051,93621,14-7482,CE2P06293631,7/22/2014,39.58,NEG,Lime,CDFA,1,7,2014,HLB,42,63,15506 Three Palms St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.006933,-117.971276,187392,-443393
1052,93624,14-7485,CE2P06293483,7/22/2014,38.2086525,NEG,Lemon,CDFA,1,7,2014,HLB,42,63,15810 Marwood St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.012394,-117.961467,188285,-442768
1053,93628,14-7489,CEAP06207405,7/22/2014,37.52177048,NEG,Lemon,CDFA,1,7,2014,HLB,42,63,15809 Marwood St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.012477,-117.961552,188277,-442759
1054,93632,14-7493,CEAP06207427,7/21/2014,39.08313751,NEG,Grapefruit,CDFA,1,7,2014,HLB,42,63,15825 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013606,-117.960459,188376,-442632
1055,93633,14-7494,CEAP06207427,7/21/2014,37.47555542,NEG,Mandarin,CDFA,1,7,2014,HLB,42,63,15825 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013606,-117.960459,188376,-442632
1056,93652,14-7513,CE2P06293892,7/21/2014,39.34873199,NEG,Orange,CDFA,1,7,2014,HLB,42,63,15849 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013306,-117.959719,188445,-442663
1057,93658,14-7519,CE2P06293899,7/22/2014,37.43533325,NEG,Other,CDFA,1,7,2014,HLB,42,63,15871 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013077,-117.959139,188499,-442688
1058,93659,14-7520,CE2P06293899,7/22/2014,38.11476135,NEG,Lemon,CDFA,1,7,2014,HLB,42,63,15871 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013077,-117.959139,188499,-442688
1059,93665,14-7526,CEAP06207516,7/22/2014,37.4801712,NEG,Grapefruit,CDFA,1,7,2014,HLB,42,63,15858 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013154,-117.95948,188467,-442680
1060,93667,14-7528,CEAP06207516,7/22/2014,37.38556671,NEG,Lemon,CDFA,1,7,2014,HLB,42,63,15858 Clarkgrove St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013154,-117.95948,188467,-442680
1061,93693,14-7554,CEAP06207472,7/21/2014,38.46923828,NEG,Pummelo,CDFA,1,7,2014,HLB,42,63,1705 Charlemont Ave,Hacienda Heights,CA,91745,Los Angeles,ML557,34.00009,-117.96062,188393,-444131
1062,93695,14-7556,CEAP06207473,7/22/2014,39.36199188,NEG,Grapefruit,CDFA,1,7,2014,HLB,42,63,1733 Charlemont Ave,Hacienda Heights,CA,91745,Los Angeles,ML557,33.99933,-117.96037,188418,-444214
1063,93703,14-7564,CE2P06293046,7/22/2014,37.46928406,NEG,Orange,CDFA,1,7,2014,HLB,42,63,1828 Kellerton Dr,Hacienda Heights,CA,91745,Los Angeles,ML557,33.998532,-117.961168,188346,-444305
1064,93704,14-7565,CE2P06293047,7/22/2014,38.23696136,NEG,Lemon,CDFA,1,7,2014,HLB,42,63,1722 Craighton Ave,Hacienda Heights,CA,91745,Los Angeles,ML557,33.998954,-117.961363,188327,-444258
1065,93776,14-7674,CE2P06239805,7/24/2014,37.81,NEG,Grapefruit,CDFA, ,7,2014,HLB,42,63,23205 Pryor Pl,Harbor City,CA,90710,Los Angeles,LR570,33.815305,-118.306202,156839,-465251
1066,93895,14-7937,CE2P06292708,7/29/2014,37.92000198,NEG,Orange,CDFA,1,7,2014,HLB,42,63,16120 Wedgeworth Dr,Hacienda Heights,CA,91745,Los Angeles,ML556,34.001485,-117.956113,188806,-443967
1067,94198,14-8396,CE2P06292920,8/6/2014,38.04188538,NEG,Grapefruit,CDFA,1,8,2014,HLB,42,63,16351 Folger St,Hacienda Heights,CA,91745,Los Angeles,MM556,34.006147,-117.949132,189439,-443436
1068,94215,14-8413,CE2P06293385,8/6/2014,36.87,INCON,Lemon,CDFA,1,8,2014,HLB,42,63,1273 Falstone Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.006401,-117.96104,188339,-443432
1069,94228,14-8500,CE2P06293072,8/11/2014,37.98417664,NEG,Lemon,CDFA,1,8,2014,HLB,42,63,16358 Shadybend Dr,Hacienda Heights,CA,91745,Los Angeles,MM556,34.004674,-117.949424,189416,-443600
1070,94426,14-8764,CEAP06207467,8/14/2014,37.76520538,NEG,Lemon,CDFA,1,8,2014,HLB,42,63,1222 Marchmont Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.007521,-117.959659,188464,-443305
1071,94731,14-9258,CEAP06207737,8/26/2014,38.29727173,NEG,Kumquat,CDFA,1,8,2014,HLB,42,63,1408 Anders Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.004245,-117.959382,188497,-443667
1072,94758,14-9285,CE2P06293625,8/26/2014,36.80843735,INCON,Lemon,CDFA,1,8,2014,HLB,42,63,16014 Denley St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.006954,-117.958307,188590,-443365
1073,95251,14-10052,CE2P06292128,9/11/2014,39.39160538,NEG,Lemon,CDFA,1,9,2014,HLB,42,63,15708 Marwood St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.013044,-117.963558,188091,-442700
1074,95313,14-10145,CE2P06292139,9/16/2014,38.48134613,NEG,Lemon,CDFA,1,9,2014,HLB,42,63,1869 Kellerton Dr,Hacienda Heights,CA,91745,Los Angeles,ML557,33.997539,-117.961031,188361,-444414
1075,95379,14-10278,CEAP06207706,9/17/2014,37.9754715,NEG,Orange,CDFA,1,9,2014,HLB,42,63,15571 1/2 Binney St,Hacienda Heights,CA,91745,Los Angeles,ML556,34.009107,-117.969252,187574,-443148
1076,95416,14-10396,CEAP06207840,9/22/2014,39.05169296,NEG,Lime,CDFA,1,9,2014,HLB,42,63,1156 Dunswell Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.011438,-117.968879,187603,-442889
1077,95426,14-10406,CEAP06207871,9/22/2014,37.94709396,NEG,Orange,CDFA,1,9,2014,HLB,42,63,15737 Wedgeworth Dr,Hacienda Heights,CA,91745,Los Angeles,ML556,34.004687,-117.965832,187901,-443631
1078,95537,14-10569,CEAP06207873,9/23/2014,37.62940598,NEG,Kumquat,CDFA,1,9,2014,HLB,42,63,15749 Wedgeworth Dr,Hacienda Heights,CA,91745,Los Angeles,ML556,34.004597,-117.965502,187931,-443641
1079,95739,14-10936,CEAP06207957,10/2/2014,39.91390228,NEG,Lemon,CDFA,1,10,2014,HLB,42,63,1029 Olympus Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.010633,-117.961108,188323,-442962
1080,95761,14-10958,CEAP06207975,10/3/2014,38.25606918,NEG,Pummelo,CDFA,1,10,2014,HLB,42,63,1436 Dunswell Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.005991,-117.970088,187504,-443495
1081,95832,14-11050,CEAP06207856,10/6/2014,39.11709976,NEG,Orange,CDFA,1,10,2014,HLB,42,63,1429 Armington Ave,Hacienda Heights,CA,91745,Los Angeles,ML556,34.003007,-117.957165,188705,-443800
1082,96060,15-2194,CEAP06208135,3/18/2015,39.06,NEG,Lemon,CDFA,2,3,2015,HLB,42,63,1227 Falstone Ave,Hacienda Heights,CA,91745,Los Angeles, ,34.007651,-117.96063,188374,-443292
1083,96100,15-2563,CEAP06208136,4/8/2015,38.24,NEG,Orange,CDFA,2,4,2015,HLB,42,63,1136 Angelcrest Dr,Hacienda Heights,CA,91745,Los Angeles, ,34.01254,-117.972159,187298,-442773
1084,96366,15-4705,CE2P06393603,6/15/2015,29.53685188,POSITIVE,Kumquat,CDFA,2,6,2015,HLB,42,63,179 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.08574399,-118.102179,175128,-434903
1085,96651,15-5895,CE2P06394675,7/10/2015,22.23,POSITIVE,Mexican Lime,CDFA,2,7,2015,HLB,42,63,175 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.086039,-118.10191,175152,-434870
1086,96652,15-5896,CE2P06394675,7/10/2015,39.56,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,175 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.086039,-118.10191,175152,-434870
1087,96656,15-5996,CEAP06208366,7/13/2015,28.13,POSITIVE,Calamondin,CDFA,2,7,2015,HLB,42,63,232 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.085253,-118.104036,174957,-434961
1088,96680,15-6091,CEAP06207886,7/14/2015,21.09,POSITIVE,Mandarin,CDFA,2,7,2015,HLB,42,63,191 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.0859,-118.10264,175085,-434886
1089,96702,15-6113,CEAP06208377,7/14/2015,38.19,NEG,Lime,CDFA,2,7,2015,HLB,42,63,200 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.085573,-118.102659,175084,-434923
1090,96789,15-6213,CE2P06395592,7/16/2015,38.71,NEG,Orange,CDFA,2,7,2015,HLB,42,63,421 E 121st St,Los Angeles,CA,90061,Los Angeles, ,33.922538,-118.266909,160259,-453294
1091,96869,15-6488,CE2P06394696,7/14/2015,38.13,NEG,Mandarin,CDFA,2,7,2015,HLB,42,63,308 E Fairview Ave Apt E,San Gabriel,CA,91776,Los Angeles, ,34.08895,-118.09618,175674,-434536
1092,96872,15-6491,CE2P06394845,7/14/2015,38.46,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1241 Palm Ave,San Gabriel,CA,91776,Los Angeles, ,34.084681,-118.098013,175514,-435013
1093,96903,15-6223,CEAP06208025,7/13/2015,38.72,NEG,Kumquat,CDFA,2,7,2015,HLB,42,63,1136 Bilton Way,San Gabriel,CA,91776,Los Angeles, ,34.08678,-118.10062,175269,-434785
1094,96952,15-6272,CEAP06208215,7/13/2015,37.9,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,225 S Circle Dr,San Gabriel,CA,91776,Los Angeles, ,34.089094,-118.103881,174963,-434534
1095,97170,15-6581,CE2P06396318,7/13/2015,37.22,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1100 S Del Mar Ave,San Gabriel,CA,91776,Los Angeles, ,34.08779,-118.09934,175385,-434671
1096,97171,15-6582,CE2P06396318,7/13/2015,39.84,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,1100 S Del Mar Ave,San Gabriel,CA,91776,Los Angeles, ,34.08779,-118.09934,175385,-434671
1097,97184,15-6595,CE2P06396544,7/14/2015,38.05,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,1001 Montecito Dr,San Gabriel,CA,91776,Los Angeles, ,34.08965,-118.106712,174701,-434478
1098,97195,15-6606,CE2P06396658,7/14/2015,37.69,NEG,Kumquat,CDFA,2,7,2015,HLB,42,63,926 Manley Dr,San Gabriel,CA,91776,Los Angeles, ,34.09061,-118.10181,175151,-434362
1099,97208,15-6619,CE2P06396758,7/14/2015,38.13,NEG,Kumquat,CDFA,2,7,2015,HLB,42,63,1431 Walnut St,San Gabriel,CA,91776,Los Angeles, ,34.08222,-118.094723,175823,-435280
1100,97391,15-6853,CEAP06208454,7/15/2015,38.39,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,814 Manley Dr,San Gabriel,CA,91776,Los Angeles, ,34.0952,-118.10181,175141,-433853
1101,97489,15-6951,CEAP06208587,7/14/2015,38.79,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1113 Prospect Ave,San Gabriel,CA,91776,Los Angeles, ,34.08743,-118.10474,174888,-434720
1102,97580,15-7042,CE2P06396069,7/15/2015,29.39,POSITIVE,Orange,CDFA,2,7,2015,HLB,42,63,1124 King St,San Gabriel,CA,91776,Los Angeles, ,34.087081,-118.102566,175089,-434755
1103,97605,15-7067,CE2P06396487,7/14/2015,25.21,POSITIVE,Orange,CDFA,2,7,2015,HLB,42,63,1152 Prospect Ave,San Gabriel,CA,91776,Los Angeles, ,34.086111,-118.104586,174905,-434866
1104,97667,15-7129,CE2P06397000,7/14/2015,39.37,NEG,Calamondin,CDFA,2,7,2015,HLB,42,63,1215 Walnut St,San Gabriel,CA,91776,Los Angeles, ,34.08559,-118.0957,175726,-434908
1105,97692,15-7154,AMAP06230778,7/15/2015,39.87,NEG,Tangerine,CDFA,2,7,2015,HLB,42,63,1214 S Ramona St,San Gabriel,CA,91776,Los Angeles, ,34.085421,-118.107687,174620,-434949
1106,97764,15-7268,CEAP06208421,7/15/2015,26.58,POSITIVE,Kaffir Lime,CDFA,2,7,2015,HLB,42,63,1157 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.08595,-118.10383,174975,-434883
1107,97766,15-7270,CEAP06208421,7/15/2015,31.88,POSITIVE,Grapefruit,CDFA,2,7,2015,HLB,42,63,1157 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.08595,-118.10383,174975,-434883
1108,97767,15-7271,CEAP06208421,7/15/2015,27.28,POSITIVE,Lime,CDFA,2,7,2015,HLB,42,63,1157 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.08595,-118.10383,174975,-434883
1109,97824,15-7331,CE2P06396509,7/15/2015,39.72,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,1104 Anderson Way,San Gabriel,CA,91776,Los Angeles, ,34.087751,-118.105607,174807,-434686
1110,97911,15-7418,CEAP06208425,7/16/2015,39.1,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1116 Palm Ave,San Gabriel,CA,91776,Los Angeles, ,34.087291,-118.097966,175513,-434723
1111,97915,15-7422,CEAP06208425,7/16/2015,39.62,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1116 Palm Ave,San Gabriel,CA,91776,Los Angeles, ,34.087291,-118.097966,175513,-434723
1112,97926,15-7433,CEAP06208443,7/16/2015,39.23,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,313 W Wells St,San Gabriel,CA,91776,Los Angeles, ,34.084778,-118.1046,174906,-435014
1113,97934,15-7441,CEAP06208443,7/16/2015,39.16,NEG,Mandarin,CDFA,2,7,2015,HLB,42,63,313 W Wells St,San Gabriel,CA,91776,Los Angeles, ,34.084778,-118.1046,174906,-435014
1114,97946,15-7453,CEAP06208447,7/16/2015,38.72,NEG,Pummelo,CDFA,2,7,2015,HLB,42,63,1505 Walnut St,San Gabriel,CA,91776,Los Angeles, ,34.08175,-118.094712,175826,-435332
1115,97953,15-7460,CEAP06208496,7/16/2015,38.2,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1133 Walnut St,San Gabriel,CA,91776,Los Angeles, ,34.08674,-118.0954,175751,-434780
1116,97961,15-7468,CEAP06208533,7/16/2015,39.78,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,1029 Montecito Dr,San Gabriel,CA,91776,Los Angeles, ,34.08868,-118.106692,174705,-434585
1117,97968,15-7475,CEAP06208574,7/16/2015,39.05,NEG,Orange,CDFA,2,7,2015,HLB,42,63,913 Manley Dr,San Gabriel,CA,91776,Los Angeles, ,34.09102,-118.101923,175140,-434317
1118,97970,15-7477,CE2P06394852,7/16/2015,39.04,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1034 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.088631,-118.103606,174990,-434585
1119,97976,15-7483,CE2P06396110,7/16/2015,39.73,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,191 W Wells St,San Gabriel,CA,91776,Los Angeles, ,34.084818,-118.10246,175104,-435006
1120,98151,15-7658,CE2P06396177,7/16/2015,39.07,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,1145 Euclid Ave,San Gabriel,CA,91776,Los Angeles, ,34.08633,-118.096843,175619,-434828
1121,98266,15-7773,VNAP06422279,7/16/2015,37.68,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,929 Anderson Way,San Gabriel,CA,91776,Los Angeles, ,34.09035,-118.10575,174788,-434398
1122,98363,15-7874,VNAP06422563,7/17/2015,39.17,NEG,Tangerine,CDFA,2,7,2015,HLB,42,63,420 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.085553,-118.1064,174739,-434932
1123,98369,15-7880,VNAP06422564,7/16/2015,38.15,NEG,Tangerine,CDFA,2,7,2015,HLB,42,63,416 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.085553,-118.106229,174754,-434931
1124,98370,15-7881,VNAP06422564,7/16/2015,39.03,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,416 W Chestnut Ave,San Gabriel,CA,91776,Los Angeles, ,34.085553,-118.106229,174754,-434931
1125,98830,15-8342,VNAP06422135,7/17/2015,39.41,NEG,Lemon,CDFA,2,7,2015,HLB,42,63,325 W Newby Ave,San Gabriel,CA,91776,Los Angeles, ,34.082038,-118.10502,174874,-435319
1126,98835,15-8347,CE2P06359079,7/23/2015,38.34,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1004 Palm Ave,San Gabriel,CA,91776,Los Angeles, ,34.08957,-118.097996,175505,-434471
1127,98837,15-8349,CE2P06396218,7/23/2015,37.03,NEG,Lemon/Grapefruit,CDFA,2,7,2015,HLB,42,63,1236 Euclid Ave,San Gabriel,CA,91776,Los Angeles, ,34.084841,-118.096767,175629,-434993
1128,99197,15-8786,VNAP06422608,7/17/2015,38.35,NEG,Tangerine,CDFA,2,7,2015,HLB,42,63,908 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.091181,-118.104156,174933,-434303
1129,99468,15-9176,CEAP06208177,7/25/2015,38.51,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1414 Euclid Ave,San Gabriel,CA,91776,Los Angeles, ,34.082761,-118.095777,175725,-435222
1130,99476,15-9184,CEAP06430078,7/27/2015,39.3,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1101 Euclid Ave,San Gabriel,CA,91776,Los Angeles, ,34.087721,-118.096853,175615,-434674
1131,99478,15-9186,CEAP06430078,7/27/2015,38.78,NEG,Pummelo,CDFA,2,7,2015,HLB,42,63,1101 Euclid Ave,San Gabriel,CA,91776,Los Angeles, ,34.087721,-118.096853,175615,-434674
1132,99503,15-9211,CEAP06429761,7/19/2015,38.06,NEG,Orange,CDFA,2,7,2015,HLB,42,63,806 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.09288,-118.1041,174935,-434115
1133,99567,15-9275,VNAP06422434,7/21/2015,39.43,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,933 Bilton Way,San Gabriel,CA,91776,Los Angeles, ,34.09043,-118.10084,175241,-434381
1134,99614,15-9322,VNAP06422264,7/17/2015,39.39,NEG,Calamondin,CDFA,2,7,2015,HLB,42,63,518 W Newby Ave,San Gabriel,CA,91776,Los Angeles, ,34.081963,-118.107639,174632,-435332
1135,99631,15-9339,VNAP06422376,7/19/2015,27.01,POSITIVE,Mandarin,CDFA,2,7,2015,HLB,42,63,200 E Grand Ave Ste 1,San Gabriel,CA,91776,Los Angeles, ,34.0914,-118.09776,175523,-434267
1136,99720,15-9428,CE2P06396302,7/21/2015,37.34,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,1125 Geranio Dr,Alhambra,CA,91801,Los Angeles, ,34.081991,-118.109483,174462,-435332
1137,99781,15-9529,CEAP06429729,7/19/2015,39.16,NEG,Lime,CDFA,2,7,2015,HLB,42,63,1144 S Del Mar Ave,San Gabriel,CA,91776,Los Angeles, ,34.08631,-118.099546,175369,-434835
1138,99807,15-9555,CEAP06429769,7/20/2015,39.34,NEG,Tangerine,CDFA,2,7,2015,HLB,42,63,928 Anderson Way,San Gabriel,CA,91776,Los Angeles, ,34.09054,-118.10504,174853,-434376
1139,99842,15-9590,VNAP06422140,7/20/2015,39.16,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1012 Euclid Ave,San Gabriel,CA,91776,Los Angeles, ,34.08929,-118.09683,175613,-434500
1140,99844,15-9592,VNAP06422412,7/20/2015,37.36,NEG,Grapefruit,CDFA,2,7,2015,HLB,42,63,1226 S Del Mar Ave,San Gabriel,CA,91776,Los Angeles, ,34.08511,-118.099546,175372,-434968
1141,99858,15-9606,VNAP06422420,7/20/2015,39.22,NEG,Orange,CDFA,2,7,2015,HLB,42,63,900 Montecito Dr,San Gabriel,CA,91776,Los Angeles, ,34.09143,-118.10651,174716,-434280
1142,99896,15-9644,CE2P06395470,7/20/2015,39.86,NEG,Lime,CDFA,2,7,2015,HLB,42,63,1123 King St,San Gabriel,CA,91776,Los Angeles, ,34.08708,-118.10278,175069,-434756
1143,99900,15-9648,CE2P06396350,7/20/2015,38.95,NEG,Orange,CDFA,2,7,2015,HLB,42,63,1419 Walnut St,San Gabriel,CA,91776,Los Angeles, ,34.08263,-118.094742,175821,-435234
